366,326,21,4.62
326,286,43,4.62
366,327,46,3.03
366,325,46,3.03
366,367,60,1.65
366,365,60,1.65
286,246,65,4.62
325,285,68,4.62
326,287,68,3.03
326,285,68,3.03
327,287,68,4.62
246,206,87,4.62
285,245,90,4.62
286,247,90,3.03
286,245,90,3.03
287,247,90,4.62
325,284,93,3.03
327,288,93,3.03
366,406,99,1.01
327,328,107,1.65
365,324,107,3.03
325,324,107,1.65
367,328,107,3.03
206,166,109,4.62
247,207,112,4.62
246,207,112,3.03
246,205,112,3.03
245,205,112,4.62
288,248,115,4.62
287,248,115,3.03
285,244,115,3.03
284,244,115,4.62
365,364,121,1.65
367,368,121,1.65
366,407,125,1.14
366,405,125,1.14
166,126,131,4.62
207,167,134,4.62
205,165,134,4.62
206,167,134,3.03
206,165,134,3.03
248,208,137,4.62
244,204,137,4.62
247,208,137,3.03
245,204,137,3.03
288,249,140,3.03
284,243,140,3.03
126,86,153,4.62
324,283,154,3.03
328,289,154,3.03
288,289,154,1.65
284,283,154,1.65
167,127,156,4.62
165,125,156,4.62
166,127,156,3.03
166,125,156,3.03
204,164,159,4.62
207,168,159,3.03
205,164,159,3.03
208,168,159,4.62
243,203,162,4.62
248,209,162,3.03
244,203,162,3.03
249,209,162,4.62
368,329,168,3.03
364,323,168,3.03
324,323,168,1.65
328,329,168,1.65
86,46,175,4.62
127,87,178,4.62
126,87,178,3.03
126,85,178,3.03
125,85,178,4.62
168,128,181,4.62
164,124,181,4.62
167,128,181,3.03
165,124,181,3.03
364,363,182,1.65
368,369,182,1.65
208,169,184,3.03
204,163,184,3.03
209,169,184,4.62
203,163,184,4.62
365,404,186,1.14
367,408,186,1.14
405,404,186,1.65
407,408,186,1.65
249,210,187,3.03
243,202,187,3.03
46,6,197,4.62
406,446,199,1.01
86,47,200,3.03
86,45,200,3.03
87,47,200,4.62
85,45,200,4.62
249,250,201,1.65
289,250,201,3.03
283,242,201,3.03
243,242,201,1.65
124,84,203,4.62
128,88,203,4.62
125,84,203,3.03
127,88,203,3.03
163,123,206,4.62
168,129,206,3.03
164,123,206,3.03
169,129,206,4.62
210,170,209,4.62
202,162,209,4.62
209,170,209,3.03
203,162,209,3.03
289,290,215,1.65
329,290,215,3.03
283,282,215,1.65
323,282,215,3.03
45,5,222,4.62
46,7,222,3.03
46,5,222,3.03
47,7,222,4.62
88,48,225,4.62
84,44,225,4.62
406,447,225,1.14
406,445,225,1.14
405,445,225,1.01
407,447,225,1.01
87,48,225,3.03
85,44,225,3.03
123,83,228,4.62
129,89,228,4.62
124,83,228,3.03
128,89,228,3.03
369,330,229,3.03
329,330,229,1.65
363,322,229,3.03
323,322,229,1.65
162,122,231,4.62
163,122,231,3.03
170,130,231,4.62
169,130,231,3.03
210,171,234,3.03
202,161,234,3.03
369,370,243,1.65
363,362,243,1.65
48,8,247,4.62
44,4,247,4.62
408,409,247,1.65
45,4,247,3.03
404,403,247,1.65
364,403,247,1.14
368,409,247,1.14
47,8,247,3.03
210,211,248,1.65
202,201,248,1.65
242,201,248,3.03
250,211,248,3.03
83,43,250,4.62
89,49,250,4.62
88,49,250,3.03
84,43,250,3.03
405,444,251,1.14
407,448,251,1.14
122,82,253,4.62
130,90,253,4.62
123,82,253,3.03
129,90,253,3.03
161,121,256,4.62
162,121,256,3.03
170,131,256,3.03
171,131,256,4.62
290,251,262,3.03
242,241,262,1.65
282,241,262,3.03
250,251,262,1.65
49,9,272,4.62
43,3,272,4.62
48,9,272,3.03
44,3,272,3.03
82,42,275,4.62
90,50,275,4.62
83,42,275,3.03
89,50,275,3.03
330,291,276,3.03
322,281,276,3.03
290,291,276,1.65
282,281,276,1.65
121,81,278,4.62
131,91,278,4.62
122,81,278,3.03
130,91,278,3.03
171,132,281,3.03
370,331,290,3.03
362,321,290,3.03
330,331,290,1.65
322,321,290,1.65
171,172,295,1.65
211,172,295,3.03
42,2,297,4.62
49,10,297,3.03
43,2,297,3.03
50,10,297,4.62
446,486,299,1.01
